START_ID,END_ID,TYPE,section_title,subsection_title,paragraph
doc_translated_mmd_zurich_en,date_1654_1654_1654,MENTIONS_DATE,5. Hygienic Conditions.,,"The Sihl also occasionally flooded the Platzspitz. In 1404 and 1512, however, one could walk dryfoot from Weinplatz, then called Kornhausplatz, to the town hall, and the big stone below the lower (vegetable) bridge was dry in 1580, 1585, 1654, 1740, and 1814. Today, water levels are so regulated that even extremely dry years, as the last ones including 1908, bring very low water levels but no further major disadvantages."
doc_translated_mmd_zurich_en,date_1740_1740_1740,MENTIONS_DATE,5. Hygienic Conditions.,,"The Sihl also occasionally flooded the Platzspitz. In 1404 and 1512, however, one could walk dryfoot from Weinplatz, then called Kornhausplatz, to the town hall, and the big stone below the lower (vegetable) bridge was dry in 1580, 1585, 1654, 1740, and 1814. Today, water levels are so regulated that even extremely dry years, as the last ones including 1908, bring very low water levels but no further major disadvantages."
doc_translated_mmd_zurich_en,date_1814_1814_1814,MENTIONS_DATE,5. Hygienic Conditions.,,"The Sihl also occasionally flooded the Platzspitz. In 1404 and 1512, however, one could walk dryfoot from Weinplatz, then called Kornhausplatz, to the town hall, and the big stone below the lower (vegetable) bridge was dry in 1580, 1585, 1654, 1740, and 1814. Today, water levels are so regulated that even extremely dry years, as the last ones including 1908, bring very low water levels but no further major disadvantages."
doc_translated_mmd_zurich_en,date_1908_1908_1908,MENTIONS_DATE,5. Hygienic Conditions.,,"The Sihl also occasionally flooded the Platzspitz. In 1404 and 1512, however, one could walk dryfoot from Weinplatz, then called Kornhausplatz, to the town hall, and the big stone below the lower (vegetable) bridge was dry in 1580, 1585, 1654, 1740, and 1814. Today, water levels are so regulated that even extremely dry years, as the last ones including 1908, bring very low water levels but no further major disadvantages."
doc_translated_mmd_zurich_en,date_july_8_1817_1817_1817,MENTIONS_DATE,5. Hygienic Conditions.,,"The average lake level is 409.2 m above sea level. The highest level reached was 411.00 m on July 8, 1817; the lowest 408.50 m on January 29, 1854; 408.56 m on February 25, 1882, and 408.60 m on February 25, 1891. Similar figures were brought recently in March 1909 (zero point of lake and Limmat gauges 411.28 m). Average discharge (Limmat and Schanzengraben) is 87 m³/s, with a maximum of 350 m³/s on June 15, 1876, and a minimum of 15.5 m³/s on February 25, 1891. (Lake area 87.78 km², water content 4,000 million m³, catchment area 1,819.7 km²)."
doc_translated_mmd_zurich_en,date_january_29_1854_1854_1854,MENTIONS_DATE,5. Hygienic Conditions.,,"The average lake level is 409.2 m above sea level. The highest level reached was 411.00 m on July 8, 1817; the lowest 408.50 m on January 29, 1854; 408.56 m on February 25, 1882, and 408.60 m on February 25, 1891. Similar figures were brought recently in March 1909 (zero point of lake and Limmat gauges 411.28 m). Average discharge (Limmat and Schanzengraben) is 87 m³/s, with a maximum of 350 m³/s on June 15, 1876, and a minimum of 15.5 m³/s on February 25, 1891. (Lake area 87.78 km², water content 4,000 million m³, catchment area 1,819.7 km²)."
doc_translated_mmd_zurich_en,date_february_25_1882_1882_1882,MENTIONS_DATE,5. Hygienic Conditions.,,"The average lake level is 409.2 m above sea level. The highest level reached was 411.00 m on July 8, 1817; the lowest 408.50 m on January 29, 1854; 408.56 m on February 25, 1882, and 408.60 m on February 25, 1891. Similar figures were brought recently in March 1909 (zero point of lake and Limmat gauges 411.28 m). Average discharge (Limmat and Schanzengraben) is 87 m³/s, with a maximum of 350 m³/s on June 15, 1876, and a minimum of 15.5 m³/s on February 25, 1891. (Lake area 87.78 km², water content 4,000 million m³, catchment area 1,819.7 km²)."
doc_translated_mmd_zurich_en,date_february_25_1891_1891_1891,MENTIONS_DATE,5. Hygienic Conditions.,,"The average lake level is 409.2 m above sea level. The highest level reached was 411.00 m on July 8, 1817; the lowest 408.50 m on January 29, 1854; 408.56 m on February 25, 1882, and 408.60 m on February 25, 1891. Similar figures were brought recently in March 1909 (zero point of lake and Limmat gauges 411.28 m). Average discharge (Limmat and Schanzengraben) is 87 m³/s, with a maximum of 350 m³/s on June 15, 1876, and a minimum of 15.5 m³/s on February 25, 1891. (Lake area 87.78 km², water content 4,000 million m³, catchment area 1,819.7 km²)."
doc_translated_mmd_zurich_en,date_march_1909_1909_1909,MENTIONS_DATE,5. Hygienic Conditions.,,"The average lake level is 409.2 m above sea level. The highest level reached was 411.00 m on July 8, 1817; the lowest 408.50 m on January 29, 1854; 408.56 m on February 25, 1882, and 408.60 m on February 25, 1891. Similar figures were brought recently in March 1909 (zero point of lake and Limmat gauges 411.28 m). Average discharge (Limmat and Schanzengraben) is 87 m³/s, with a maximum of 350 m³/s on June 15, 1876, and a minimum of 15.5 m³/s on February 25, 1891. (Lake area 87.78 km², water content 4,000 million m³, catchment area 1,819.7 km²)."
doc_translated_mmd_zurich_en,date_june_15_1876_1876_1876,MENTIONS_DATE,5. Hygienic Conditions.,,"The average lake level is 409.2 m above sea level. The highest level reached was 411.00 m on July 8, 1817; the lowest 408.50 m on January 29, 1854; 408.56 m on February 25, 1882, and 408.60 m on February 25, 1891. Similar figures were brought recently in March 1909 (zero point of lake and Limmat gauges 411.28 m). Average discharge (Limmat and Schanzengraben) is 87 m³/s, with a maximum of 350 m³/s on June 15, 1876, and a minimum of 15.5 m³/s on February 25, 1891. (Lake area 87.78 km², water content 4,000 million m³, catchment area 1,819.7 km²)."
doc_translated_mmd_zurich_en,date_1907_1907_1907,MENTIONS_DATE,5. Hygienic Conditions.,,"The lake acts health-conserving, besides as a general climatic factor, as a bathing opportunity (average surface temperature 10.9 °C; maximum 22.0 °C; at 16 m depth 5.9 or 11.6 °C). The city of Zurich maintains 11 public bathhouses in the lake, in the Limmat, and in the Schanzengraben, which register 300,000 to 400,000 visitors annually. Three of them are free. In 1907 (bad summer) 289,077 paying visitors were recorded, in 1906 343,816. Even in winter, individuals bathe in the lake (“polar bear club”), even during frozen lake conditions (winter swimming pools are missing; a related experiment was abandoned). The city also grants annual subsidies to the air and sun bath facilities of the nature cure association and recently expanded the men's bathhouse at Bürkliplatz for air baths."
doc_translated_mmd_zurich_en,date_1906_1906_1906,MENTIONS_DATE,5. Hygienic Conditions.,,"The lake acts health-conserving, besides as a general climatic factor, as a bathing opportunity (average surface temperature 10.9 °C; maximum 22.0 °C; at 16 m depth 5.9 or 11.6 °C). The city of Zurich maintains 11 public bathhouses in the lake, in the Limmat, and in the Schanzengraben, which register 300,000 to 400,000 visitors annually. Three of them are free. In 1907 (bad summer) 289,077 paying visitors were recorded, in 1906 343,816. Even in winter, individuals bathe in the lake (“polar bear club”), even during frozen lake conditions (winter swimming pools are missing; a related experiment was abandoned). The city also grants annual subsidies to the air and sun bath facilities of the nature cure association and recently expanded the men's bathhouse at Bürkliplatz for air baths."
doc_translated_mmd_zurich_en,date_may_24_1908_1908_1908,MENTIONS_DATE,5. Hygienic Conditions.,,"As the lungs of the city, an impressive number of open spaces, parks, and promenades function. The old city already had its Lindenhof, the “historical core point of the city,” on which the Roman castrum Turicense and later a royal palace were said to have stood, the Winkelwies on the Geissberg, and the old shooting meadow, now Platzspitz promenade. Later came the botanical garden, Sihlhölzli, High Promenade, with old churchyard, Heimplatz, Stadelhoferplatz, town hall facilities, and the large quays with the wonderful quay facilities, which stretch like green foliage from Belvoirpark to the Quaibrücke and from there on the right bank to Zurichhorn, whose friendly old willows Rudolf Koller painted many beautiful motifs from. With respectful understanding, the city fathers tend our old trees. General dismay was felt when a large part of the facilities were damaged on May 24, 1908, by unusual snow load on the young leafy branches, and if a rotten poplar has to be felled or a beloved maple trunk sacrificed to traffic requirements, an outcry rises in all the city's papers."
doc_translated_mmd_zurich_en,date_1905_1905_1905,MENTIONS_DATE,5. Hygienic Conditions.,,"The area of municipal facilities already amounts to over 320,000 m² today, and there are 4,000 street trees in the city alleys (1905). In addition, there are several hotel parks (Baur au Lac, Dolder), many front gardens of new houses, and villa-rich districts with open development on the slopes of the Zurichberg and at the Uetliberg foot. But the most beautiful are the large forest promenade facilities on the Zurichberg, Käferberg, and Uetliberg itself, which the Beautification Association of Zurich and Surroundings has laid out since its foundation in the early 1870s."
doc_translated_mmd_zurich_en,date_early_1870s_1870_1873,MENTIONS_DATE,5. Hygienic Conditions.,,"The area of municipal facilities already amounts to over 320,000 m² today, and there are 4,000 street trees in the city alleys (1905). In addition, there are several hotel parks (Baur au Lac, Dolder), many front gardens of new houses, and villa-rich districts with open development on the slopes of the Zurichberg and at the Uetliberg foot. But the most beautiful are the large forest promenade facilities on the Zurichberg, Käferberg, and Uetliberg itself, which the Beautification Association of Zurich and Surroundings has laid out since its foundation in the early 1870s."
doc_translated_mmd_zurich_en,date_1799_1799_1799,MENTIONS_DATE,5. Hygienic Conditions.,,"Honor such tireless charitable work! Thousands stroll here on Sundays in these green halls, enjoy the numerous benches of beautiful quiet nature and the winding underbrush paths with their artistic bridges and exquisite surprises (Manessebrünneli at Uetliberg, Waldhüsli, Elephant, Grandmother Beech, Battle Memorial [1799], Waterfall in Sagentobel, Stöckentobel, at Wehrenbach and on the Weidberg). And the Uto peak with its observation tower can become a true popular assembly when winter fog lies over the valleys, but the ridge ramps up into sunny warmth, or when the sun “jumps” on Ascension morning."
doc_translated_mmd_zurich_en,date_1907_1907_1907,MENTIONS_DATE,5. Hygienic Conditions.,,"The street cleaning and removal system can be satisfactory in Zurich. Compared to other larger cities, the city stands out advantageously. In summer, spraying cars with a range of 5 and 7.5 m, partially connected to the electric tram operation, take care to suppress dust; on sidewalks with hand carts. The previously used steam hose was largely abandoned because it was expensive and obstructive to traffic. Cleaning is done with sweeping rollers. Rapid snow removal (emptying into the Limmat) from main streets in winter, where unemployed people find welcome employment. There is a municipal garbage incineration plant (garbage collected in 1907: 58,390 m³ equal to 21,293 t, of which 20,231 t were incinerated) and a carcass burning facility (Podewils system). Excretions are collected in buckets; in 1907: 7,848 m³ in 10,441 buckets with 218,502 exchanges; bucket washing at the Hardhüsligut. There are 64 sanitary facilities in the city in total (oil urinals, Beetz system). Residential conditions were reported in the “Population” section."
doc_translated_mmd_zurich_en,date_1909_1909_1909,MENTIONS_DATE,5. Hygienic Conditions.,,"Food and food control. The official meat inspection provides reliable data on meat consumption. There had so far been three public and 35 private slaughterhouses and a central meat hall for sale, besides numerous private sales outlets. A large municipal slaughterhouse will be completed in 1909. Cost about 6 million francs. In 1907, the following were slaughtered: 3,338 breeding oxen, 6,820 oxen, 1,675 cows, 2,611 cattle, 23,519 calves, 29,640 pigs, 5,547 sheep, 228 goats, 307 horses, and 98 rabbits, with a total weight of 7,687,787 kg. In addition, imports of meat (including poultry and fish) of 3,954,903 kg, totaling 11,642,690 kg; corresponding to a daily meat consumption of 173 g per head of population (1906: 169 g). The meat prices per half kilo were: breeding bull meat 85–90 cts. (1906: 80–85 cts.), ox and beef 75–95 (80–95), cow meat 55–75 (65–75), veal 100–125 (110–120), pork 90–115 (110–115), mutton 80–100 (70–90), horse meat 40 (40) cts. More than three quarters of slaughtered meat came from Switzerland, and barely one quarter was foreign cattle."
doc_translated_mmd_zurich_en,date_1907_1907_1907,MENTIONS_DATE,5. Hygienic Conditions.,,"Food and food control. The official meat inspection provides reliable data on meat consumption. There had so far been three public and 35 private slaughterhouses and a central meat hall for sale, besides numerous private sales outlets. A large municipal slaughterhouse will be completed in 1909. Cost about 6 million francs. In 1907, the following were slaughtered: 3,338 breeding oxen, 6,820 oxen, 1,675 cows, 2,611 cattle, 23,519 calves, 29,640 pigs, 5,547 sheep, 228 goats, 307 horses, and 98 rabbits, with a total weight of 7,687,787 kg. In addition, imports of meat (including poultry and fish) of 3,954,903 kg, totaling 11,642,690 kg; corresponding to a daily meat consumption of 173 g per head of population (1906: 169 g). The meat prices per half kilo were: breeding bull meat 85–90 cts. (1906: 80–85 cts.), ox and beef 75–95 (80–95), cow meat 55–75 (65–75), veal 100–125 (110–120), pork 90–115 (110–115), mutton 80–100 (70–90), horse meat 40 (40) cts. More than three quarters of slaughtered meat came from Switzerland, and barely one quarter was foreign cattle."
doc_translated_mmd_zurich_en,date_1906_1906_1906,MENTIONS_DATE,5. Hygienic Conditions.,,"Food and food control. The official meat inspection provides reliable data on meat consumption. There had so far been three public and 35 private slaughterhouses and a central meat hall for sale, besides numerous private sales outlets. A large municipal slaughterhouse will be completed in 1909. Cost about 6 million francs. In 1907, the following were slaughtered: 3,338 breeding oxen, 6,820 oxen, 1,675 cows, 2,611 cattle, 23,519 calves, 29,640 pigs, 5,547 sheep, 228 goats, 307 horses, and 98 rabbits, with a total weight of 7,687,787 kg. In addition, imports of meat (including poultry and fish) of 3,954,903 kg, totaling 11,642,690 kg; corresponding to a daily meat consumption of 173 g per head of population (1906: 169 g). The meat prices per half kilo were: breeding bull meat 85–90 cts. (1906: 80–85 cts.), ox and beef 75–95 (80–95), cow meat 55–75 (65–75), veal 100–125 (110–120), pork 90–115 (110–115), mutton 80–100 (70–90), horse meat 40 (40) cts. More than three quarters of slaughtered meat came from Switzerland, and barely one quarter was foreign cattle."
doc_translated_mmd_zurich_en,date_1907_1907_1907,MENTIONS_DATE,5. Hygienic Conditions.,,"In 1907, 119,700 liters of milk were imported daily, at a selling price of 23 cents. On average, there were 5.4 controls per seller in the year. Negotiations on milk supply are ongoing between the city and the cooperative food association. Until now there have been particularly two large dairies on a private basis."
doc_translated_mmd_zurich_en,date_tuesdays_and_fridays_none_none,MENTIONS_DATE,5. Hygienic Conditions.,,"An original legacy from earlier times is the market with vegetables, fruits, and other foodstuffs held twice weekly on the open street throughout the year, Tuesdays and Fridays. Until 11 a.m. on these days, the sidewalks of certain centrally located streets are crowded with market stalls and cheerfully bargaining people: Bahnhofstrasse, Petersstrasse, Münzplatz, Uraniastrasse, Sihlhofstrasse, Usteristrasse, Schweizergasse, Lintheschergasse, Schützengasse, Rathausquai (under the arches), Rathausbrücke, Hirschengraben, Stauffacherstrasse."
doc_translated_mmd_zurich_en,date_1907_1907_1907,MENTIONS_DATE,5. Hygienic Conditions.,,"The domestic products market on Bahnhofstrasse and its side streets regularly had 727 vendors in 1907, often over 1,200 in the autumn. Of these, 75% were self-producers. Depending on the type of food, a certain though not too strictly enforced separation in different street districts is recognizable. The flower market is always the most beautiful at the upper end of Bahnhofstrasse. In autumn, from mid-September to mid-November, there is a wholesale market for fruit and potatoes at Uraniastrasse and Hirschengraben. In 1907, the following quantities were imported: 3,000 q of apples at 16 to 48 Fr., few pears (30–40 Fr. per q), 120 q of plums at 11–13 Fr., and 316 q of potatoes at 7–8 Fr. The fruit mainly came from the districts of Zurich, Bülach, Dielsdorf, Horgen, and Uster and from the cantons of Aargau and Zug; plums also from Alsace; potatoes from Rafzerfeld and the canton of Schaffhausen. Around Christmas, Hirschengraben and many other city squares come alive with a cheerful Christmas tree market. In 1907, about 1,700 fir trees were sold."
doc_translated_mmd_zurich_en,date_mid_september_to_mid_november_none_none,MENTIONS_DATE,5. Hygienic Conditions.,,"The domestic products market on Bahnhofstrasse and its side streets regularly had 727 vendors in 1907, often over 1,200 in the autumn. Of these, 75% were self-producers. Depending on the type of food, a certain though not too strictly enforced separation in different street districts is recognizable. The flower market is always the most beautiful at the upper end of Bahnhofstrasse. In autumn, from mid-September to mid-November, there is a wholesale market for fruit and potatoes at Uraniastrasse and Hirschengraben. In 1907, the following quantities were imported: 3,000 q of apples at 16 to 48 Fr., few pears (30–40 Fr. per q), 120 q of plums at 11–13 Fr., and 316 q of potatoes at 7–8 Fr. The fruit mainly came from the districts of Zurich, Bülach, Dielsdorf, Horgen, and Uster and from the cantons of Aargau and Zug; plums also from Alsace; potatoes from Rafzerfeld and the canton of Schaffhausen. Around Christmas, Hirschengraben and many other city squares come alive with a cheerful Christmas tree market. In 1907, about 1,700 fir trees were sold."
doc_translated_mmd_zurich_en,date_at_the_end_of_1907_1907_1907,MENTIONS_DATE,5. Hygienic Conditions.,,"At the end of 1907, Zurich had 1,061 inns (including 85 hotels) and about 1,000 small retail outlets for spirits. According to the rightly existing liquor law, 174 are too many in relation to the (updated) population of the city. While there is one inn per 131 inhabitants in the entire canton, certain districts of the city of Zurich have a worrying excess. For example, in the Niederdorf there are 29 pubs on 74 houses, at Zeughausstrasse 10 on 23 houses, at Seebahnstrasse 11 on 45, Konradstrasse 11 on 46, Zwinglistrasse 10 on 34, Langstrasse 28 on 91 houses."
doc_translated_mmd_zurich_en,date_12_years_ago_2012_2012,MENTIONS_DATE,5. Hygienic Conditions.,,"A salutary influence is exerted by the 28 temperance and coffee houses, which enjoy an ever-increasing frequency. In the 9 alcohol-free establishments of the Women’s Association for Temperance and Public Welfare, 7,000 to 8,000 guests visit daily; 260 female employees find employment and housing here. The association's businesses began 12 years ago, growing steadily from modest beginnings; today they have annual assets and liabilities exceeding one million francs."
doc_translated_mmd_zurich_en,date_1430_1430_1430,MENTIONS_DATE,5. Hygienic Conditions.,,"Water Supply. The first pipe well was built in 1430 at Rennweg. Around the middle of the 19th century, seven wellworks supplied the city with 110 (plus 7 in the city district itself) mostly wooden-capped springs hourly 36,000 Maß (about 1.5 liters each); the associated pipe network was 90,000 feet long. In addition, there were many soda wells, some of very doubtful quality. There were also pumping stations in the Limmat, in the Schipfe, and at the Schanzengraben (G. Meyer von Knonau, Der Kanton Zürich, 1844). From 1860 onwards, systematic investigations for a rational water supply were carried out and, based on a 1867 report by Bürkli, recognized as a classic, it was fundamentally decided that the existing springs were to be refitted and a new 30-hp pumping station from the Limmat for service water at the upper Mühlesteg was to be built by the city."
doc_translated_mmd_zurich_en,date_middle_of_the_19th_century_1840_1860,MENTIONS_DATE,5. Hygienic Conditions.,,"Water Supply. The first pipe well was built in 1430 at Rennweg. Around the middle of the 19th century, seven wellworks supplied the city with 110 (plus 7 in the city district itself) mostly wooden-capped springs hourly 36,000 Maß (about 1.5 liters each); the associated pipe network was 90,000 feet long. In addition, there were many soda wells, some of very doubtful quality. There were also pumping stations in the Limmat, in the Schipfe, and at the Schanzengraben (G. Meyer von Knonau, Der Kanton Zürich, 1844). From 1860 onwards, systematic investigations for a rational water supply were carried out and, based on a 1867 report by Bürkli, recognized as a classic, it was fundamentally decided that the existing springs were to be refitted and a new 30-hp pumping station from the Limmat for service water at the upper Mühlesteg was to be built by the city."
doc_translated_mmd_zurich_en,date_1844_1844_1844,MENTIONS_DATE,5. Hygienic Conditions.,,"Water Supply. The first pipe well was built in 1430 at Rennweg. Around the middle of the 19th century, seven wellworks supplied the city with 110 (plus 7 in the city district itself) mostly wooden-capped springs hourly 36,000 Maß (about 1.5 liters each); the associated pipe network was 90,000 feet long. In addition, there were many soda wells, some of very doubtful quality. There were also pumping stations in the Limmat, in the Schipfe, and at the Schanzengraben (G. Meyer von Knonau, Der Kanton Zürich, 1844). From 1860 onwards, systematic investigations for a rational water supply were carried out and, based on a 1867 report by Bürkli, recognized as a classic, it was fundamentally decided that the existing springs were to be refitted and a new 30-hp pumping station from the Limmat for service water at the upper Mühlesteg was to be built by the city."
doc_translated_mmd_zurich_en,date_1860_onwards_1860_none,MENTIONS_DATE,5. Hygienic Conditions.,,"Water Supply. The first pipe well was built in 1430 at Rennweg. Around the middle of the 19th century, seven wellworks supplied the city with 110 (plus 7 in the city district itself) mostly wooden-capped springs hourly 36,000 Maß (about 1.5 liters each); the associated pipe network was 90,000 feet long. In addition, there were many soda wells, some of very doubtful quality. There were also pumping stations in the Limmat, in the Schipfe, and at the Schanzengraben (G. Meyer von Knonau, Der Kanton Zürich, 1844). From 1860 onwards, systematic investigations for a rational water supply were carried out and, based on a 1867 report by Bürkli, recognized as a classic, it was fundamentally decided that the existing springs were to be refitted and a new 30-hp pumping station from the Limmat for service water at the upper Mühlesteg was to be built by the city."
doc_translated_mmd_zurich_en,date_1867_1867_1867,MENTIONS_DATE,5. Hygienic Conditions.,,"Water Supply. The first pipe well was built in 1430 at Rennweg. Around the middle of the 19th century, seven wellworks supplied the city with 110 (plus 7 in the city district itself) mostly wooden-capped springs hourly 36,000 Maß (about 1.5 liters each); the associated pipe network was 90,000 feet long. In addition, there were many soda wells, some of very doubtful quality. There were also pumping stations in the Limmat, in the Schipfe, and at the Schanzengraben (G. Meyer von Knonau, Der Kanton Zürich, 1844). From 1860 onwards, systematic investigations for a rational water supply were carried out and, based on a 1867 report by Bürkli, recognized as a classic, it was fundamentally decided that the existing springs were to be refitted and a new 30-hp pumping station from the Limmat for service water at the upper Mühlesteg was to be built by the city."
doc_translated_mmd_zurich_en,date_1868_1868_1868,MENTIONS_DATE,5. Hygienic Conditions.,,Construction began in 1868: two reservoirs at the Polytechnic and Schmelzberg above the observatory; filter in the Limmat bed below the Bauschanze and from there a cement pipe to the pumping station.
doc_translated_mmd_zurich_en,date_1872_1872_1872,MENTIONS_DATE,5. Hygienic Conditions.,,"A daily consumption of 135-190 liters per inhabitant was calculated. Already in 1872, there was too little service water. A new pumping station was provisionally built at Platzspitz, which (completed 1870) together with the old one could pump 15,000 m³ daily. But even this was soon too little. In 1875 the construction of a definitive water plant at the Letten was decided. The Limmat was dammed at Drahtschmidli by a needle weir and through a canal a water power of 900 hp was generated, which allowed a maximum water lift of 51,000 m³ per day."
doc_translated_mmd_zurich_en,date_1870_1870_1870,MENTIONS_DATE,5. Hygienic Conditions.,,"A daily consumption of 135-190 liters per inhabitant was calculated. Already in 1872, there was too little service water. A new pumping station was provisionally built at Platzspitz, which (completed 1870) together with the old one could pump 15,000 m³ daily. But even this was soon too little. In 1875 the construction of a definitive water plant at the Letten was decided. The Limmat was dammed at Drahtschmidli by a needle weir and through a canal a water power of 900 hp was generated, which allowed a maximum water lift of 51,000 m³ per day."
doc_translated_mmd_zurich_en,date_1875_1875_1875,MENTIONS_DATE,5. Hygienic Conditions.,,"A daily consumption of 135-190 liters per inhabitant was calculated. Already in 1872, there was too little service water. A new pumping station was provisionally built at Platzspitz, which (completed 1870) together with the old one could pump 15,000 m³ daily. But even this was soon too little. In 1875 the construction of a definitive water plant at the Letten was decided. The Limmat was dammed at Drahtschmidli by a needle weir and through a canal a water power of 900 hp was generated, which allowed a maximum water lift of 51,000 m³ per day."
doc_translated_mmd_zurich_en,date_1879_1879_1879,MENTIONS_DATE,5. Hygienic Conditions.,,"The plant was completed in 1879, initially with power also delivered directly by wire ropes. For the service water, previously held in a special section of the reservoir at the Polytechnic, a separate reservoir was built at Langensteinen (Oberstrass)—the dam closure still stands today—and above the little castle on the Zurichberg, a third drinking water reservoir for the high-pressure zone was built at 145 m above the lake level."
doc_translated_mmd_zurich_en,date_1884_1884_1884,MENTIONS_DATE,5. Hygienic Conditions.,,"Then in 1884 a severe typhus epidemic broke out in Zurich. It was generally suspected that the cause of its rapid spread lay in an infection of the water supply. Indeed, the cement pipe in the Limmat was badly damaged and almost clogged in one place. This led to the establishment of an “extended water commission,” whose members included Dr. K. Zehnder and Dr. H. v. Wyss as doctors, Prof. Cramer as bacteriologist, Prof. Lunge as chemist, and Prof. Heim as geologist."
doc_translated_mmd_zurich_en,date_1885_1885_1885,MENTIONS_DATE,5. Hygienic Conditions.,,"Construction work began in 1885, the new filter plant was put into operation in 1886, and the satisfaction was experienced that since the introduction of the new great filtration plant (sand and gravel filter in 10 chambers) the typhus case rate per 10,000 inhabitants fell from an average of 62.88 to 8.27, and mortality from 6.67 to 0.8, aligning with the minimum rates for larger cities with favorable sanitary conditions."
doc_translated_mmd_zurich_en,date_1886_1886_1886,MENTIONS_DATE,5. Hygienic Conditions.,,"Construction work began in 1885, the new filter plant was put into operation in 1886, and the satisfaction was experienced that since the introduction of the new great filtration plant (sand and gravel filter in 10 chambers) the typhus case rate per 10,000 inhabitants fell from an average of 62.88 to 8.27, and mortality from 6.67 to 0.8, aligning with the minimum rates for larger cities with favorable sanitary conditions."
doc_translated_mmd_zurich_en,date_1905_1905_1905,MENTIONS_DATE,5. Hygienic Conditions.,,"Although this new large drinking water supply now functioned perfectly in quality, it soon quantitatively no longer met the demand due to rapid population growth. In 1905 the average water consumption per capita per day was given as 220 liters, with a maximum of 315 liters. To increase the number of public fountains in the city and to build fountains in newly emerging quarters, from 1907 onward much of the richly productive Sihl and Lorze springs began to be supplied."
doc_translated_mmd_zurich_en,date_from_1907_onward_1907_none,MENTIONS_DATE,5. Hygienic Conditions.,,"Although this new large drinking water supply now functioned perfectly in quality, it soon quantitatively no longer met the demand due to rapid population growth. In 1905 the average water consumption per capita per day was given as 220 liters, with a maximum of 315 liters. To increase the number of public fountains in the city and to build fountains in newly emerging quarters, from 1907 onward much of the richly productive Sihl and Lorze springs began to be supplied."
doc_translated_mmd_zurich_en,date_1st_ice_age_115000_11000,MENTIONS_DATE,5. Hygienic Conditions.,,"They arise on blue, sticky-tough basic moraine clay of the 1st ice age in a similar manner from the 30-40 m high covering gravel conglomerate of the Sihl and Lorze valleys at Sihlsprung-Menzingen, as in small scale the hotel spring on the Uto peak (see geology in the article Zurich, canton). A large, rainy (1,600 mm), mostly wooded catchment area and the magnificent natural filter apparatus of the porous Nagelfluh plate create a very constant yield, whose maxima and minima fluctuate only in a ratio of 5:3."
doc_translated_mmd_zurich_en,date_normal_rainfall_year_1905_1905_1905,MENTIONS_DATE,5. Hygienic Conditions.,,"The Sihl springs are connected by an 11.5 km long pipe line with up to 40 cm diameter; the Lorze springs by a 5.7 km long, up to 50 cm wide pipe line to Sihlbrugg; from there, a 17.7 km long, 55 cm wide pipe with 2.5‰ gradient runs through the Sihl valley to the new reservoir near Albisgütli (500 m above sea level = 91 m above lake level). Here, the water (in the normal rainfall year 1905, about 20,400 liters per minute) is distributed to the supply lines for the public spring water fountains and to the medium and low-pressure pipeline zones of the lake water system."
doc_translated_mmd_zurich_en,date_1905_1905_1905,MENTIONS_DATE,5. Hygienic Conditions.,,"The facility cost a total of 3,174,104 francs and supplies over half of the entire water requirement of the city. In quality, the water of the Sihl-Lorze springs is very good: in 1905 it showed temperatures of 8.6 (January) to 10.9°C (September) and a bacterial count of 0–37. Nevertheless, it is somewhat hard with 24–25 French degrees compared to lake water (13), so soda addition is necessary for steam boiler feed. The Sihl valley springs have supplied the city since December 4, and those from the Lorze valley since November 25, 1902. Still, with continued population growth in Zurich, a larger water intake facility—either from the lake or from suitable groundwater areas—must be considered in the next few years."
doc_translated_mmd_zurich_en,date_december_4_1902_1902_1902,MENTIONS_DATE,5. Hygienic Conditions.,,"The facility cost a total of 3,174,104 francs and supplies over half of the entire water requirement of the city. In quality, the water of the Sihl-Lorze springs is very good: in 1905 it showed temperatures of 8.6 (January) to 10.9°C (September) and a bacterial count of 0–37. Nevertheless, it is somewhat hard with 24–25 French degrees compared to lake water (13), so soda addition is necessary for steam boiler feed. The Sihl valley springs have supplied the city since December 4, and those from the Lorze valley since November 25, 1902. Still, with continued population growth in Zurich, a larger water intake facility—either from the lake or from suitable groundwater areas—must be considered in the next few years."
doc_translated_mmd_zurich_en,date_november_25_1902_1902_1902,MENTIONS_DATE,5. Hygienic Conditions.,,"The facility cost a total of 3,174,104 francs and supplies over half of the entire water requirement of the city. In quality, the water of the Sihl-Lorze springs is very good: in 1905 it showed temperatures of 8.6 (January) to 10.9°C (September) and a bacterial count of 0–37. Nevertheless, it is somewhat hard with 24–25 French degrees compared to lake water (13), so soda addition is necessary for steam boiler feed. The Sihl valley springs have supplied the city since December 4, and those from the Lorze valley since November 25, 1902. Still, with continued population growth in Zurich, a larger water intake facility—either from the lake or from suitable groundwater areas—must be considered in the next few years."
